img_path,label,ismale,iswhite,isblack
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_31.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_41.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_51.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_61.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_71.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_81.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__exit_phone_room__BVVPN5D5_91.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_101.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_111.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_11.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_121.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_131.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_141.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_151.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_161.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_171.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_181.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_191.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_1.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_201.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_211.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_21.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_221.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_231.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_241.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_251.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_261.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_271.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_281.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_291.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_31.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_41.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_51.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_61.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_71.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_81.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_19__walking_outside_cafe_disgusted__BVVPN5D5_91.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_101.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_111.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_11.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_121.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_131.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_141.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_151.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_161.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_171.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_181.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_191.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_1.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_201.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_211.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_21.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_221.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_231.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_241.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_251.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_261.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_31.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_41.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_51.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_61.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_71.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_81.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__exit_phone_room__8YQ2EUQP_91.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_101.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_111.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_11.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_121.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_131.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_141.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_151.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_161.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_171.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_181.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_191.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_1.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_201.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_211.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_21.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_221.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_231.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_241.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_251.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_261.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_271.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_281.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_291.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_31.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_41.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_51.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_61.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_71.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_81.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__EHARPYBT_91.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_101.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_111.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_11.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_121.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_131.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_141.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_151.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_161.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_171.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_181.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_191.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_1.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_201.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_211.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_21.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_221.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_231.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_241.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_251.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_261.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_271.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_281.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_291.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_31.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_41.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_51.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_61.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_71.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_81.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_pan__X803B18R_91.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_101.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_111.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_11.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_121.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_131.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_141.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_151.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_161.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_171.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_181.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_191.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_1.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_201.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_211.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_21.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_221.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_231.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_241.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_251.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_261.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_271.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_281.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_291.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_31.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_41.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_51.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_61.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_71.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_81.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__8YQ2EUQP_91.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_101.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_111.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_11.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_121.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_131.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_141.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_151.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_161.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_171.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_181.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_191.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_1.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_201.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_211.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_21.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_221.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_231.png,1,1,1,-1
/home/work/juice/juiceMnt/sonder-zhen/fairness/dfd/crop_img/0_10_22__kitchen_still__EHARPYBT_241.png,1,1,1,-1
